width,module,t,l1,optimizer,lr
64,trf_blocks.4.att.out_proj,1,0.07227461040019989,adamw,0.001
64,trf_blocks.4.att,1,0.07227461040019989,adamw,0.001
64,trf_blocks.4.drop_resid,1,0.07228345423936844,adamw,0.001
64,trf_blocks.4.norm2,1,0.7775631546974182,adamw,0.001
64,trf_blocks.4.ff.w1,1,0.4646976590156555,adamw,0.001
64,trf_blocks.4.ff.w3,1,0.4632539451122284,adamw,0.001
64,trf_blocks.4.ff.w2,1,0.08876641094684601,adamw,0.001
64,trf_blocks.4.ff,1,0.08876641094684601,adamw,0.001
64,trf_blocks.4.drop_resid,1,0.08859705179929733,adamw,0.001
64,trf_blocks.4,1,1.1854242086410522,adamw,0.001
64,trf_blocks.5.norm1,1,0.7781307697296143,adamw,0.001
64,trf_blocks.5.att.w_key,1,0.46252933144569397,adamw,0.001
64,trf_blocks.5.att.w_query,1,0.46023768186569214,adamw,0.001
64,trf_blocks.5.att.w_value,1,0.4595398008823395,adamw,0.001
64,trf_blocks.5.att.rope,1,0.45985865592956543,adamw,0.001
64,trf_blocks.5.att.rope,1,0.46172842383384705,adamw,0.001
64,trf_blocks.5.att.dropout,1,0.003906994126737118,adamw,0.001
64,trf_blocks.5.att.out_proj,1,0.07367253303527832,adamw,0.001
64,trf_blocks.5.att,1,0.07367253303527832,adamw,0.001
64,trf_blocks.5.drop_resid,1,0.07361555099487305,adamw,0.001
64,trf_blocks.5.norm2,1,0.7786990404129028,adamw,0.001
64,trf_blocks.5.ff.w1,1,0.4642757773399353,adamw,0.001
64,trf_blocks.5.ff.w3,1,0.46439746022224426,adamw,0.001
64,trf_blocks.5.ff.w2,1,0.08904245495796204,adamw,0.001
64,trf_blocks.5.ff,1,0.08904245495796204,adamw,0.001
64,trf_blocks.5.drop_resid,1,0.08915361016988754,adamw,0.001
64,trf_blocks.5,1,1.1939817667007446,adamw,0.001
64,trf_blocks,1,1.1939817667007446,adamw,0.001
64,final_norm,1,0.7793964147567749,adamw,0.001
64,out_head,1,0.461850643157959,adamw,0.001
64,,1,0.461850643157959,adamw,0.001
64,tok_emb,2,0.7963831424713135,adamw,0.001
64,pos_emb,2,0.798560380935669,adamw,0.001
64,drop_emb,2,1.1290229558944702,adamw,0.001
64,trf_blocks.0.norm1,2,0.769157350063324,adamw,0.001
64,trf_blocks.0.att.w_key,2,0.46742117404937744,adamw,0.001
64,trf_blocks.0.att.w_query,2,0.4634797275066376,adamw,0.001
64,trf_blocks.0.att.w_value,2,0.462973952293396,adamw,0.001
64,trf_blocks.0.att.rope,2,0.46332836151123047,adamw,0.001
64,trf_blocks.0.att.rope,2,0.46689313650131226,adamw,0.001
64,trf_blocks.0.att.dropout,2,0.003907437436282635,adamw,0.001
64,trf_blocks.0.att.out_proj,2,0.08022736757993698,adamw,0.001
64,trf_blocks.0.att,2,0.08022736757993698,adamw,0.001
64,trf_blocks.0.drop_resid,2,0.0802711695432663,adamw,0.001
64,trf_blocks.0.norm2,2,0.7703531980514526,adamw,0.001
64,trf_blocks.0.ff.w1,2,0.46613067388534546,adamw,0.001
64,trf_blocks.0.ff.w3,2,0.46527647972106934,adamw,0.001
64,trf_blocks.0.ff.w2,2,0.08891604840755463,adamw,0.001
64,trf_blocks.0.ff,2,0.08891604840755463,adamw,0.001
64,trf_blocks.0.drop_resid,2,0.08885053545236588,adamw,0.001
64,trf_blocks.0,2,1.1467187404632568,adamw,0.001
64,trf_blocks.1.norm1,2,0.7719752788543701,adamw,0.001
64,trf_blocks.1.att.w_key,2,0.4672204852104187,adamw,0.001
64,trf_blocks.1.att.w_query,2,0.4587574005126953,adamw,0.001
64,trf_blocks.1.att.w_value,2,0.46128150820732117,adamw,0.001
64,trf_blocks.1.att.rope,2,0.45895129442214966,adamw,0.001
64,trf_blocks.1.att.rope,2,0.46703392267227173,adamw,0.001
64,trf_blocks.1.att.dropout,2,0.00390824768692255,adamw,0.001
64,trf_blocks.1.att.out_proj,2,0.07546377182006836,adamw,0.001
64,trf_blocks.1.att,2,0.07546377182006836,adamw,0.001
64,trf_blocks.1.drop_resid,2,0.07545137405395508,adamw,0.001
64,trf_blocks.1.norm2,2,0.7728436589241028,adamw,0.001
64,trf_blocks.1.ff.w1,2,0.4629879593849182,adamw,0.001
64,trf_blocks.1.ff.w3,2,0.4655880928039551,adamw,0.001
64,trf_blocks.1.ff.w2,2,0.08786191791296005,adamw,0.001
64,trf_blocks.1.ff,2,0.08786191791296005,adamw,0.001
64,trf_blocks.1.drop_resid,2,0.08780734986066818,adamw,0.001
64,trf_blocks.1,2,1.1571767330169678,adamw,0.001
64,trf_blocks.2.norm1,2,0.7738268375396729,adamw,0.001
64,trf_blocks.2.att.w_key,2,0.46137332916259766,adamw,0.001
64,trf_blocks.2.att.w_query,2,0.458403617143631,adamw,0.001
64,trf_blocks.2.att.w_value,2,0.4606083333492279,adamw,0.001
64,trf_blocks.2.att.rope,2,0.4585976004600525,adamw,0.001
64,trf_blocks.2.att.rope,2,0.4611278176307678,adamw,0.001
64,trf_blocks.2.att.dropout,2,0.003905896097421646,adamw,0.001
64,trf_blocks.2.att.out_proj,2,0.07493272423744202,adamw,0.001
64,trf_blocks.2.att,2,0.07493272423744202,adamw,0.001
64,trf_blocks.2.drop_resid,2,0.07490456104278564,adamw,0.001
64,trf_blocks.2.norm2,2,0.7743585705757141,adamw,0.001
64,trf_blocks.2.ff.w1,2,0.467367559671402,adamw,0.001
64,trf_blocks.2.ff.w3,2,0.4646676182746887,adamw,0.001
64,trf_blocks.2.ff.w2,2,0.09122836589813232,adamw,0.001
64,trf_blocks.2.ff,2,0.09122836589813232,adamw,0.001
64,trf_blocks.2.drop_resid,2,0.09111472964286804,adamw,0.001
64,trf_blocks.2,2,1.167899250984192,adamw,0.001
64,trf_blocks.3.norm1,2,0.7754577398300171,adamw,0.001
64,trf_blocks.3.att.w_key,2,0.4661819338798523,adamw,0.001
64,trf_blocks.3.att.w_query,2,0.46188175678253174,adamw,0.001
64,trf_blocks.3.att.w_value,2,0.4587056636810303,adamw,0.001
64,trf_blocks.3.att.rope,2,0.4616987705230713,adamw,0.001
64,trf_blocks.3.att.rope,2,0.46580493450164795,adamw,0.001
64,trf_blocks.3.att.dropout,2,0.003907607402652502,adamw,0.001
64,trf_blocks.3.att.out_proj,2,0.08646408468484879,adamw,0.001
64,trf_blocks.3.att,2,0.08646408468484879,adamw,0.001
64,trf_blocks.3.drop_resid,2,0.08647917211055756,adamw,0.001
64,trf_blocks.3.norm2,2,0.7765749096870422,adamw,0.001
64,trf_blocks.3.ff.w1,2,0.46456223726272583,adamw,0.001
64,trf_blocks.3.ff.w3,2,0.464771568775177,adamw,0.001
64,trf_blocks.3.ff.w2,2,0.08932603895664215,adamw,0.001
64,trf_blocks.3.ff,2,0.08932603895664215,adamw,0.001
64,trf_blocks.3.drop_resid,2,0.0893392413854599,adamw,0.001
64,trf_blocks.3,2,1.1781461238861084,adamw,0.001
64,trf_blocks.4.norm1,2,0.7771137952804565,adamw,0.001
64,trf_blocks.4.att.w_key,2,0.4662909507751465,adamw,0.001
64,trf_blocks.4.att.w_query,2,0.4578581750392914,adamw,0.001
64,trf_blocks.4.att.w_value,2,0.45949244499206543,adamw,0.001
64,trf_blocks.4.att.rope,2,0.4574371576309204,adamw,0.001
64,trf_blocks.4.att.rope,2,0.46654564142227173,adamw,0.001
64,trf_blocks.4.att.dropout,2,0.0039059186819940805,adamw,0.001
64,trf_blocks.4.att.out_proj,2,0.07173676788806915,adamw,0.001
64,trf_blocks.4.att,2,0.07173676788806915,adamw,0.001
64,trf_blocks.4.drop_resid,2,0.07170461863279343,adamw,0.001
64,trf_blocks.4.norm2,2,0.7776415348052979,adamw,0.001
64,trf_blocks.4.ff.w1,2,0.46482303738594055,adamw,0.001
64,trf_blocks.4.ff.w3,2,0.4630858302116394,adamw,0.001
64,trf_blocks.4.ff.w2,2,0.08849486708641052,adamw,0.001
64,trf_blocks.4.ff,2,0.08849486708641052,adamw,0.001
64,trf_blocks.4.drop_resid,2,0.08845847845077515,adamw,0.001
64,trf_blocks.4,2,1.1848814487457275,adamw,0.001
64,trf_blocks.5.norm1,2,0.7780521512031555,adamw,0.001
64,trf_blocks.5.att.w_key,2,0.4625827670097351,adamw,0.001
64,trf_blocks.5.att.w_query,2,0.46056854724884033,adamw,0.001
64,trf_blocks.5.att.w_value,2,0.46092140674591064,adamw,0.001
64,trf_blocks.5.att.rope,2,0.46037060022354126,adamw,0.001
64,trf_blocks.5.att.rope,2,0.4619635343551636,adamw,0.001
64,trf_blocks.5.att.dropout,2,0.0039039088878780603,adamw,0.001
64,trf_blocks.5.att.out_proj,2,0.07370946556329727,adamw,0.001
64,trf_blocks.5.att,2,0.07370946556329727,adamw,0.001
64,trf_blocks.5.drop_resid,2,0.07341648638248444,adamw,0.001
64,trf_blocks.5.norm2,2,0.7790780067443848,adamw,0.001
64,trf_blocks.5.ff.w1,2,0.4647062420845032,adamw,0.001
64,trf_blocks.5.ff.w3,2,0.46425217390060425,adamw,0.001
64,trf_blocks.5.ff.w2,2,0.08944761008024216,adamw,0.001
64,trf_blocks.5.ff,2,0.08944761008024216,adamw,0.001
64,trf_blocks.5.drop_resid,2,0.08950559794902802,adamw,0.001
64,trf_blocks.5,2,1.1942439079284668,adamw,0.001
64,trf_blocks,2,1.1942439079284668,adamw,0.001
64,final_norm,2,0.7788216471672058,adamw,0.001
64,out_head,2,0.45929187536239624,adamw,0.001
64,,2,0.45929187536239624,adamw,0.001
64,tok_emb,3,0.7963730096817017,adamw,0.001
64,pos_emb,3,0.7985402941703796,adamw,0.001
64,drop_emb,3,1.1317510604858398,adamw,0.001
64,trf_blocks.0.norm1,3,0.7696406841278076,adamw,0.001
64,trf_blocks.0.att.w_key,3,0.4671727120876312,adamw,0.001
64,trf_blocks.0.att.w_query,3,0.4645242989063263,adamw,0.001
64,trf_blocks.0.att.w_value,3,0.4627348482608795,adamw,0.001
64,trf_blocks.0.att.rope,3,0.46438923478126526,adamw,0.001
64,trf_blocks.0.att.rope,3,0.46666765213012695,adamw,0.001
64,trf_blocks.0.att.dropout,3,0.0039040730334818363,adamw,0.001
64,trf_blocks.0.att.out_proj,3,0.07973796129226685,adamw,0.001
64,trf_blocks.0.att,3,0.07973796129226685,adamw,0.001
64,trf_blocks.0.drop_resid,3,0.07960093021392822,adamw,0.001
64,trf_blocks.0.norm2,3,0.7709335684776306,adamw,0.001
64,trf_blocks.0.ff.w1,3,0.4664161801338196,adamw,0.001
64,trf_blocks.0.ff.w3,3,0.4655701220035553,adamw,0.001
64,trf_blocks.0.ff.w2,3,0.08902668952941895,adamw,0.001
64,trf_blocks.0.ff,3,0.08902668952941895,adamw,0.001
64,trf_blocks.0.drop_resid,3,0.08893124759197235,adamw,0.001
64,trf_blocks.0,3,1.1490287780761719,adamw,0.001
64,trf_blocks.1.norm1,3,0.7726760506629944,adamw,0.001
64,trf_blocks.1.att.w_key,3,0.46724918484687805,adamw,0.001
64,trf_blocks.1.att.w_query,3,0.4581923484802246,adamw,0.001
64,trf_blocks.1.att.w_value,3,0.460932195186615,adamw,0.001
64,trf_blocks.1.att.rope,3,0.4584387540817261,adamw,0.001
64,trf_blocks.1.att.rope,3,0.46679696440696716,adamw,0.001
64,trf_blocks.1.att.dropout,3,0.0039045901503413916,adamw,0.001
64,trf_blocks.1.att.out_proj,3,0.07581876218318939,adamw,0.001
64,trf_blocks.1.att,3,0.07581876218318939,adamw,0.001
64,trf_blocks.1.drop_resid,3,0.07571900635957718,adamw,0.001
64,trf_blocks.1.norm2,3,0.7737249135971069,adamw,0.001
64,trf_blocks.1.ff.w1,3,0.46381738781929016,adamw,0.001
64,trf_blocks.1.ff.w3,3,0.46608641743659973,adamw,0.001
64,trf_blocks.1.ff.w2,3,0.0881597101688385,adamw,0.001
64,trf_blocks.1.ff,3,0.0881597101688385,adamw,0.001
64,trf_blocks.1.drop_resid,3,0.08821866661310196,adamw,0.001
64,trf_blocks.1,3,1.1594327688217163,adamw,0.001
64,trf_blocks.2.norm1,3,0.7745367288589478,adamw,0.001
64,trf_blocks.2.att.w_key,3,0.46139076352119446,adamw,0.001
64,trf_blocks.2.att.w_query,3,0.458461195230484,adamw,0.001
64,trf_blocks.2.att.w_value,3,0.4612254500389099,adamw,0.001
64,trf_blocks.2.att.rope,3,0.45882970094680786,adamw,0.001
64,trf_blocks.2.att.rope,3,0.4613543748855591,adamw,0.001
64,trf_blocks.2.att.dropout,3,0.003909457940608263,adamw,0.001
64,trf_blocks.2.att.out_proj,3,0.07487574219703674,adamw,0.001
64,trf_blocks.2.att,3,0.07487574219703674,adamw,0.001
64,trf_blocks.2.drop_resid,3,0.07495096325874329,adamw,0.001
64,trf_blocks.2.norm2,3,0.775120735168457,adamw,0.001
64,trf_blocks.2.ff.w1,3,0.4680447578430176,adamw,0.001
64,trf_blocks.2.ff.w3,3,0.46509313583374023,adamw,0.001
64,trf_blocks.2.ff.w2,3,0.09130881726741791,adamw,0.001
64,trf_blocks.2.ff,3,0.09130881726741791,adamw,0.001
64,trf_blocks.2.drop_resid,3,0.09132499247789383,adamw,0.001
64,trf_blocks.2,3,1.1704602241516113,adamw,0.001
64,trf_blocks.3.norm1,3,0.7763599157333374,adamw,0.001
64,trf_blocks.3.att.w_key,3,0.4661257863044739,adamw,0.001
64,trf_blocks.3.att.w_query,3,0.4614580273628235,adamw,0.001
64,trf_blocks.3.att.w_value,3,0.4592231810092926,adamw,0.001
64,trf_blocks.3.att.rope,3,0.4611901342868805,adamw,0.001
64,trf_blocks.3.att.rope,3,0.46587106585502625,adamw,0.001
64,trf_blocks.3.att.dropout,3,0.003907531499862671,adamw,0.001
64,trf_blocks.3.att.out_proj,3,0.08691167086362839,adamw,0.001
64,trf_blocks.3.att,3,0.08691167086362839,adamw,0.001
64,trf_blocks.3.drop_resid,3,0.08681537210941315,adamw,0.001
64,trf_blocks.3.norm2,3,0.7778747081756592,adamw,0.001
64,trf_blocks.3.ff.w1,3,0.4650190472602844,adamw,0.001
64,trf_blocks.3.ff.w3,3,0.46481654047966003,adamw,0.001
64,trf_blocks.3.ff.w2,3,0.08928754925727844,adamw,0.001
64,trf_blocks.3.ff,3,0.08928754925727844,adamw,0.001
64,trf_blocks.3.drop_resid,3,0.08932863920927048,adamw,0.001
64,trf_blocks.3,3,1.182127833366394,adamw,0.001
64,trf_blocks.4.norm1,3,0.7783288955688477,adamw,0.001
64,trf_blocks.4.att.w_key,3,0.4667673110961914,adamw,0.001
64,trf_blocks.4.att.w_query,3,0.45773595571517944,adamw,0.001
64,trf_blocks.4.att.w_value,3,0.46111351251602173,adamw,0.001
64,trf_blocks.4.att.rope,3,0.45706695318222046,adamw,0.001
64,trf_blocks.4.att.rope,3,0.4666060209274292,adamw,0.001
64,trf_blocks.4.att.dropout,3,0.0039042108692228794,adamw,0.001
64,trf_blocks.4.att.out_proj,3,0.07161755859851837,adamw,0.001
64,trf_blocks.4.att,3,0.07161755859851837,adamw,0.001
64,trf_blocks.4.drop_resid,3,0.07158076018095016,adamw,0.001
64,trf_blocks.4.norm2,3,0.7790716886520386,adamw,0.001
64,trf_blocks.4.ff.w1,3,0.4651893675327301,adamw,0.001
64,trf_blocks.4.ff.w3,3,0.4637545347213745,adamw,0.001
64,trf_blocks.4.ff.w2,3,0.08907689154148102,adamw,0.001
64,trf_blocks.4.ff,3,0.08907689154148102,adamw,0.001
64,trf_blocks.4.drop_resid,3,0.08904149383306503,adamw,0.001
64,trf_blocks.4,3,1.1897125244140625,adamw,0.001
64,trf_blocks.5.norm1,3,0.7792637348175049,adamw,0.001
64,trf_blocks.5.att.w_key,3,0.4620981514453888,adamw,0.001
64,trf_blocks.5.att.w_query,3,0.4601282775402069,adamw,0.001
64,trf_blocks.5.att.w_value,3,0.46147388219833374,adamw,0.001
64,trf_blocks.5.att.rope,3,0.45977529883384705,adamw,0.001
64,trf_blocks.5.att.rope,3,0.46163931488990784,adamw,0.001
64,trf_blocks.5.att.dropout,3,0.0039062495343387127,adamw,0.001
64,trf_blocks.5.att.out_proj,3,0.07608941197395325,adamw,0.001
64,trf_blocks.5.att,3,0.07608941197395325,adamw,0.001
64,trf_blocks.5.drop_resid,3,0.07618603110313416,adamw,0.001
64,trf_blocks.5.norm2,3,0.780715823173523,adamw,0.001
64,trf_blocks.5.ff.w1,3,0.46555936336517334,adamw,0.001
64,trf_blocks.5.ff.w3,3,0.46429747343063354,adamw,0.001
64,trf_blocks.5.ff.w2,3,0.09012734889984131,adamw,0.001
64,trf_blocks.5.ff,3,0.09012734889984131,adamw,0.001
64,trf_blocks.5.drop_resid,3,0.09013505280017853,adamw,0.001
64,trf_blocks.5,3,1.2004342079162598,adamw,0.001
64,trf_blocks,3,1.2004342079162598,adamw,0.001
64,final_norm,3,0.7792953252792358,adamw,0.001
64,out_head,3,0.4569950997829437,adamw,0.001
64,,3,0.4569950997829437,adamw,0.001
64,tok_emb,1,0.7983237504959106,adamw,0.001
64,pos_emb,1,0.8007436990737915,adamw,0.001
64,drop_emb,1,1.1299248933792114,adamw,0.001
64,trf_blocks.0.norm1,1,0.7682280540466309,adamw,0.001
64,trf_blocks.0.att.w_key,1,0.46453139185905457,adamw,0.001
64,trf_blocks.0.att.w_query,1,0.45866188406944275,adamw,0.001
64,trf_blocks.0.att.w_value,1,0.46837806701660156,adamw,0.001
64,trf_blocks.0.att.rope,1,0.45876097679138184,adamw,0.001
64,trf_blocks.0.att.rope,1,0.4647206664085388,adamw,0.001
64,trf_blocks.0.att.dropout,1,0.003908184356987476,adamw,0.001
64,trf_blocks.0.att.out_proj,1,0.07343165576457977,adamw,0.001
64,trf_blocks.0.att,1,0.07343165576457977,adamw,0.001
64,trf_blocks.0.drop_resid,1,0.07342304289340973,adamw,0.001
64,trf_blocks.0.norm2,1,0.7692025899887085,adamw,0.001
64,trf_blocks.0.ff.w1,1,0.46511274576187134,adamw,0.001
64,trf_blocks.0.ff.w3,1,0.4612879455089569,adamw,0.001
64,trf_blocks.0.ff.w2,1,0.08908803761005402,adamw,0.001
64,trf_blocks.0.ff,1,0.08908803761005402,adamw,0.001
64,trf_blocks.0.drop_resid,1,0.0892428532242775,adamw,0.001
64,trf_blocks.0,1,1.1475194692611694,adamw,0.001
64,trf_blocks.1.norm1,1,0.770662248134613,adamw,0.001
64,trf_blocks.1.att.w_key,1,0.4641219675540924,adamw,0.001
64,trf_blocks.1.att.w_query,1,0.45960041880607605,adamw,0.001
64,trf_blocks.1.att.w_value,1,0.45864373445510864,adamw,0.001
64,trf_blocks.1.att.rope,1,0.45928430557250977,adamw,0.001
64,trf_blocks.1.att.rope,1,0.46376532316207886,adamw,0.001
64,trf_blocks.1.att.dropout,1,0.003907341044396162,adamw,0.001
64,trf_blocks.1.att.out_proj,1,0.08416537195444107,adamw,0.001
64,trf_blocks.1.att,1,0.08416537195444107,adamw,0.001
64,trf_blocks.1.drop_resid,1,0.08417351543903351,adamw,0.001
64,trf_blocks.1.norm2,1,0.7718120813369751,adamw,0.001
64,trf_blocks.1.ff.w1,1,0.46938806772232056,adamw,0.001
64,trf_blocks.1.ff.w3,1,0.46303290128707886,adamw,0.001
64,trf_blocks.1.ff.w2,1,0.09135633707046509,adamw,0.001
64,trf_blocks.1.ff,1,0.09135633707046509,adamw,0.001
64,trf_blocks.1.drop_resid,1,0.09153223037719727,adamw,0.001
64,trf_blocks.1,1,1.1583017110824585,adamw,0.001
64,trf_blocks.2.norm1,1,0.7730655670166016,adamw,0.001
64,trf_blocks.2.att.w_key,1,0.4688805639743805,adamw,0.001
64,trf_blocks.2.att.w_query,1,0.46408364176750183,adamw,0.001
64,trf_blocks.2.att.w_value,1,0.4630690813064575,adamw,0.001
64,trf_blocks.2.att.rope,1,0.46431398391723633,adamw,0.001
64,trf_blocks.2.att.rope,1,0.468660444021225,adamw,0.001
64,trf_blocks.2.att.dropout,1,0.003907998092472553,adamw,0.001
64,trf_blocks.2.att.out_proj,1,0.08127067983150482,adamw,0.001
64,trf_blocks.2.att,1,0.08127067983150482,adamw,0.001
64,trf_blocks.2.drop_resid,1,0.08123596012592316,adamw,0.001
64,trf_blocks.2.norm2,1,0.7737637758255005,adamw,0.001
64,trf_blocks.2.ff.w1,1,0.46626225113868713,adamw,0.001
64,trf_blocks.2.ff.w3,1,0.4638215899467468,adamw,0.001
64,trf_blocks.2.ff.w2,1,0.09060986340045929,adamw,0.001
64,trf_blocks.2.ff,1,0.09060986340045929,adamw,0.001
64,trf_blocks.2.drop_resid,1,0.09055126458406448,adamw,0.001
64,trf_blocks.2,1,1.166916012763977,adamw,0.001
64,trf_blocks.3.norm1,1,0.7745679616928101,adamw,0.001
64,trf_blocks.3.att.w_key,1,0.4657243490219116,adamw,0.001
64,trf_blocks.3.att.w_query,1,0.45914381742477417,adamw,0.001
64,trf_blocks.3.att.w_value,1,0.46060100197792053,adamw,0.001
64,trf_blocks.3.att.rope,1,0.4590431749820709,adamw,0.001
64,trf_blocks.3.att.rope,1,0.4650922417640686,adamw,0.001
64,trf_blocks.3.att.dropout,1,0.003907876089215279,adamw,0.001
64,trf_blocks.3.att.out_proj,1,0.08811706304550171,adamw,0.001
64,trf_blocks.3.att,1,0.08811706304550171,adamw,0.001
64,trf_blocks.3.drop_resid,1,0.08825114369392395,adamw,0.001
64,trf_blocks.3.norm2,1,0.7758337259292603,adamw,0.001
64,trf_blocks.3.ff.w1,1,0.4663298726081848,adamw,0.001
64,trf_blocks.3.ff.w3,1,0.46565884351730347,adamw,0.001
64,trf_blocks.3.ff.w2,1,0.09096713364124298,adamw,0.001
64,trf_blocks.3.ff,1,0.09096713364124298,adamw,0.001
64,trf_blocks.3.drop_resid,1,0.09095339477062225,adamw,0.001
64,trf_blocks.3,1,1.1779133081436157,adamw,0.001
64,trf_blocks.4.norm1,1,0.7764344215393066,adamw,0.001
64,trf_blocks.4.att.w_key,1,0.461651474237442,adamw,0.001
64,trf_blocks.4.att.w_query,1,0.46470481157302856,adamw,0.001
64,trf_blocks.4.att.w_value,1,0.465521901845932,adamw,0.001
64,trf_blocks.4.att.rope,1,0.4646766185760498,adamw,0.001
64,trf_blocks.4.att.rope,1,0.46142563223838806,adamw,0.001
64,trf_blocks.4.att.dropout,1,0.0039052681531757116,adamw,0.001
64,trf_blocks.4.att.out_proj,1,0.07860825955867767,adamw,0.001
64,trf_blocks.4.att,1,0.07860825955867767,adamw,0.001
64,trf_blocks.4.drop_resid,1,0.07854463160037994,adamw,0.001
64,trf_blocks.4.norm2,1,0.7765135765075684,adamw,0.001
64,trf_blocks.4.ff.w1,1,0.4641018807888031,adamw,0.001
64,trf_blocks.4.ff.w3,1,0.467104971408844,adamw,0.001
64,trf_blocks.4.ff.w2,1,0.08882957696914673,adamw,0.001
64,trf_blocks.4.ff,1,0.08882957696914673,adamw,0.001
64,trf_blocks.4.drop_resid,1,0.08887859433889389,adamw,0.001
64,trf_blocks.4,1,1.1857287883758545,adamw,0.001
64,trf_blocks.5.norm1,1,0.7774869203567505,adamw,0.001
64,trf_blocks.5.att.w_key,1,0.4594729542732239,adamw,0.001
64,trf_blocks.5.att.w_query,1,0.45586997270584106,adamw,0.001
64,trf_blocks.5.att.w_value,1,0.46305960416793823,adamw,0.001
64,trf_blocks.5.att.rope,1,0.4555639624595642,adamw,0.001
64,trf_blocks.5.att.rope,1,0.459292471408844,adamw,0.001
64,trf_blocks.5.att.dropout,1,0.0039073810912668705,adamw,0.001
64,trf_blocks.5.att.out_proj,1,0.09439657628536224,adamw,0.001
64,trf_blocks.5.att,1,0.09439657628536224,adamw,0.001
64,trf_blocks.5.drop_resid,1,0.09441772103309631,adamw,0.001
64,trf_blocks.5.norm2,1,0.7780346870422363,adamw,0.001
64,trf_blocks.5.ff.w1,1,0.4675861597061157,adamw,0.001
64,trf_blocks.5.ff.w3,1,0.4639201760292053,adamw,0.001
64,trf_blocks.5.ff.w2,1,0.08961547911167145,adamw,0.001
64,trf_blocks.5.ff,1,0.08961547911167145,adamw,0.001
64,trf_blocks.5.drop_resid,1,0.08976210653781891,adamw,0.001
64,trf_blocks.5,1,1.1934013366699219,adamw,0.001
64,trf_blocks,1,1.1934013366699219,adamw,0.001
64,final_norm,1,0.7787748575210571,adamw,0.001
64,out_head,1,0.461856484413147,adamw,0.001
64,,1,0.461856484413147,adamw,0.001
64,tok_emb,2,0.7983160614967346,adamw,0.001
64,pos_emb,2,0.8007367849349976,adamw,0.001
64,drop_emb,2,1.1290628910064697,adamw,0.001
64,trf_blocks.0.norm1,2,0.7685796022415161,adamw,0.001
64,trf_blocks.0.att.w_key,2,0.4635956287384033,adamw,0.001
64,trf_blocks.0.att.w_query,2,0.4594797194004059,adamw,0.001
64,trf_blocks.0.att.w_value,2,0.4670322835445404,adamw,0.001
64,trf_blocks.0.att.rope,2,0.45921289920806885,adamw,0.001
64,trf_blocks.0.att.rope,2,0.4635979235172272,adamw,0.001
64,trf_blocks.0.att.dropout,2,0.003907148726284504,adamw,0.001
64,trf_blocks.0.att.out_proj,2,0.0740126222372055,adamw,0.001
64,trf_blocks.0.att,2,0.0740126222372055,adamw,0.001
64,trf_blocks.0.drop_resid,2,0.07401663064956665,adamw,0.001
64,trf_blocks.0.norm2,2,0.7698132991790771,adamw,0.001
64,trf_blocks.0.ff.w1,2,0.4654678702354431,adamw,0.001
64,trf_blocks.0.ff.w3,2,0.4614948332309723,adamw,0.001
64,trf_blocks.0.ff.w2,2,0.0892874151468277,adamw,0.001
64,trf_blocks.0.ff,2,0.0892874151468277,adamw,0.001
64,trf_blocks.0.drop_resid,2,0.0893719494342804,adamw,0.001
64,trf_blocks.0,2,1.146430253982544,adamw,0.001
64,trf_blocks.1.norm1,2,0.7711374163627625,adamw,0.001
64,trf_blocks.1.att.w_key,2,0.4629896283149719,adamw,0.001
64,trf_blocks.1.att.w_query,2,0.4597315788269043,adamw,0.001
64,trf_blocks.1.att.w_value,2,0.458457350730896,adamw,0.001
64,trf_blocks.1.att.rope,2,0.4594407379627228,adamw,0.001
64,trf_blocks.1.att.rope,2,0.4627244472503662,adamw,0.001
64,trf_blocks.1.att.dropout,2,0.0039048625621944666,adamw,0.001
64,trf_blocks.1.att.out_proj,2,0.08323155343532562,adamw,0.001
64,trf_blocks.1.att,2,0.08323155343532562,adamw,0.001
64,trf_blocks.1.drop_resid,2,0.0833168551325798,adamw,0.001
